fpr,tpr,threshold
4.599872682095406708e-03,4.172399999999999998e-01,8.956117053516156057e-01
4.599872682095406708e-03,4.173600000000000088e-01,8.955704684051696285e-01
4.620407827997617504e-03,4.173600000000000088e-01,8.955689002492229767e-01
4.620407827997617504e-03,4.179399999999999782e-01,8.952502159965264328e-01
4.640942973899829169e-03,4.179399999999999782e-01,8.952348592244849801e-01
4.640942973899829169e-03,4.179599999999999982e-01,8.952308057433582267e-01
4.661478119802040833e-03,4.179599999999999982e-01,8.952187525545088898e-01
4.661478119802040833e-03,4.180200000000000027e-01,8.952079244444708372e-01
4.682013265704252497e-03,4.180200000000000027e-01,8.951880887088956573e-01
4.682013265704252497e-03,4.181000000000000272e-01,8.951202405392095773e-01
4.702548411606464161e-03,4.181000000000000272e-01,8.951035363482602314e-01
4.702548411606464161e-03,4.185200000000000031e-01,8.949246203397573929e-01
4.723083557508675825e-03,4.185200000000000031e-01,8.949013065006405920e-01
4.723083557508675825e-03,4.188200000000000256e-01,8.947311771558155158e-01
4.743618703410887490e-03,4.188200000000000256e-01,8.947103807593900227e-01
4.743618703410887490e-03,4.190599999999999881e-01,8.945876636056359077e-01
4.764153849313099154e-03,4.190599999999999881e-01,8.945733804333877437e-01
4.764153849313099154e-03,4.196799999999999975e-01,8.938829496747823233e-01
4.784688995215310818e-03,4.196799999999999975e-01,8.938684760656306905e-01
4.784688995215310818e-03,4.205800000000000094e-01,8.924779536562015281e-01
4.805224141117522482e-03,4.205800000000000094e-01,8.924369537156028320e-01
4.805224141117522482e-03,4.207600000000000229e-01,8.919820379864384918e-01
4.825759287019734146e-03,4.207600000000000229e-01,8.918689224463507426e-01
4.825759287019734146e-03,4.208799999999999764e-01,8.915881386642727779e-01
4.846294432921945811e-03,4.208799999999999764e-01,8.915830150159664846e-01
4.846294432921945811e-03,4.210800000000000098e-01,8.908647020464449673e-01
4.866829578824157475e-03,4.210800000000000098e-01,8.908394536020080023e-01
4.866829578824157475e-03,4.231800000000000006e-01,8.572340707753002276e-01
4.887364724726369139e-03,4.231800000000000006e-01,8.572138214147532187e-01
4.887364724726369139e-03,4.239600000000000035e-01,8.566235666984988173e-01
4.907899870628580803e-03,4.239600000000000035e-01,8.566157761700726736e-01
4.907899870628580803e-03,4.243000000000000105e-01,8.564426007623918702e-01
4.928435016530792467e-03,4.243000000000000105e-01,8.564154387590915407e-01
4.928435016530792467e-03,4.248999999999999999e-01,8.561343830551128020e-01
4.948970162433004132e-03,4.248999999999999999e-01,8.561286110463899313e-01
4.948970162433004132e-03,4.252600000000000269e-01,8.560107837700813294e-01
4.969505308335215796e-03,4.252600000000000269e-01,8.560083972106664607e-01
4.969505308335215796e-03,4.259399999999999853e-01,8.557645233023516429e-01
4.990040454237427460e-03,4.259399999999999853e-01,8.557618888431693938e-01
4.990040454237427460e-03,4.260999999999999788e-01,8.557222235990687986e-01
5.010575600139639124e-03,4.260999999999999788e-01,8.557206062437778815e-01
5.010575600139639124e-03,4.263399999999999967e-01,8.556725514436528401e-01
5.031110746041850788e-03,4.263399999999999967e-01,8.556714377851067921e-01
5.031110746041850788e-03,4.268399999999999972e-01,8.555608195722598230e-01
5.051645891944062453e-03,4.268399999999999972e-01,8.555556785541880149e-01
5.051645891944062453e-03,4.268600000000000172e-01,8.555543171464977670e-01
5.072181037846274117e-03,4.268600000000000172e-01,8.555511279163746652e-01
5.072181037846274117e-03,4.288000000000000145e-01,8.551313868327361511e-01
5.092716183748485781e-03,4.288000000000000145e-01,8.551254915628692110e-01
5.092716183748485781e-03,4.298799999999999844e-01,8.548870551737939305e-01
5.113251329650697445e-03,4.298799999999999844e-01,8.548804172671339296e-01
5.113251329650697445e-03,4.323799999999999866e-01,8.544651737102568756e-01
5.133786475552909109e-03,4.323799999999999866e-01,8.544649067326347547e-01
5.133786475552909109e-03,4.329200000000000270e-01,8.544121309837379163e-01
5.154321621455120774e-03,4.329200000000000270e-01,8.544072308099511792e-01
5.154321621455120774e-03,4.341599999999999904e-01,8.542353487417554403e-01
5.174856767357332438e-03,4.341599999999999904e-01,8.542316311238487003e-01
5.174856767357332438e-03,4.343600000000000239e-01,8.542029906079267043e-01
5.195391913259544102e-03,4.343600000000000239e-01,8.542023058209126107e-01
5.195391913259544102e-03,4.349799999999999778e-01,8.541397852497888410e-01
5.215927059161755766e-03,4.349799999999999778e-01,8.541384897806413301e-01
5.215927059161755766e-03,4.352199999999999958e-01,8.541096432612166334e-01
5.236462205063966563e-03,4.352199999999999958e-01,8.541048829592311487e-01
5.236462205063966563e-03,4.360999999999999877e-01,8.540014162802519460e-01
5.256997350966178227e-03,4.360999999999999877e-01,8.539989120093002262e-01
5.256997350966178227e-03,4.363000000000000211e-01,8.539836703880079316e-01
5.277532496868389891e-03,4.363000000000000211e-01,8.539830139928070718e-01
5.277532496868389891e-03,4.363600000000000256e-01,8.539786601370198404e-01
5.298067642770601555e-03,4.363600000000000256e-01,8.539760930323587740e-01
5.298067642770601555e-03,4.364000000000000101e-01,8.539743646406851019e-01
5.318602788672813220e-03,4.364000000000000101e-01,8.539742247044040946e-01
5.318602788672813220e-03,4.365200000000000191e-01,8.539591134359826308e-01
5.339137934575024884e-03,4.365200000000000191e-01,8.539574562388067003e-01
5.339137934575024884e-03,4.371599999999999930e-01,8.538767976549352934e-01
5.359673080477236548e-03,4.371599999999999930e-01,8.538763807624617508e-01
5.359673080477236548e-03,4.373799999999999910e-01,8.538496088958105190e-01
5.380208226379448212e-03,4.373799999999999910e-01,8.538481399756453483e-01
5.380208226379448212e-03,4.385800000000000254e-01,8.537384091381607920e-01
5.400743372281659876e-03,4.385800000000000254e-01,8.537379657270226518e-01
5.400743372281659876e-03,4.386999999999999789e-01,8.537207200525437356e-01
5.421278518183871541e-03,4.386999999999999789e-01,8.537194450565168680e-01
5.421278518183871541e-03,4.390000000000000013e-01,8.536890628170731299e-01
5.441813664086083205e-03,4.390000000000000013e-01,8.536859755022296881e-01
5.441813664086083205e-03,4.393799999999999928e-01,8.536631365576340391e-01
5.462348809988294869e-03,4.393799999999999928e-01,8.536629292399251501e-01
5.462348809988294869e-03,4.401200000000000112e-01,8.535979277587869563e-01
5.482883955890506533e-03,4.401200000000000112e-01,8.535948723265913696e-01
5.482883955890506533e-03,4.401999999999999802e-01,8.535865043241915862e-01
5.503419101792718197e-03,4.401999999999999802e-01,8.535863324630990068e-01
5.503419101792718197e-03,4.411200000000000121e-01,8.534922634738411062e-01
5.523954247694929862e-03,4.411200000000000121e-01,8.534913660963757698e-01
5.523954247694929862e-03,4.439199999999999813e-01,8.532446683680475763e-01
5.544489393597141526e-03,4.439199999999999813e-01,8.532417107878770279e-01
5.544489393597141526e-03,4.440600000000000103e-01,8.532298558618378603e-01
5.565024539499353190e-03,4.440600000000000103e-01,8.532286406395992451e-01
5.565024539499353190e-03,4.441999999999999837e-01,8.532146219923416597e-01
5.585559685401564854e-03,4.441999999999999837e-01,8.532138351840766743e-01
5.585559685401564854e-03,4.447200000000000042e-01,8.531685155629693540e-01
5.606094831303776518e-03,4.447200000000000042e-01,8.531650332673293979e-01
5.606094831303776518e-03,4.450000000000000067e-01,8.531515629399710754e-01
5.626629977205988183e-03,4.450000000000000067e-01,8.531513765472922284e-01
5.626629977205988183e-03,4.452999999999999736e-01,8.531188656934269865e-01
5.647165123108199847e-03,4.452999999999999736e-01,8.531159198615153594e-01
5.647165123108199847e-03,4.454199999999999826e-01,8.531033210622840368e-01
5.667700269010411511e-03,4.454199999999999826e-01,8.531007437024034079e-01
5.667700269010411511e-03,4.456399999999999806e-01,8.530846352050807102e-01
5.688235414912623175e-03,4.456399999999999806e-01,8.530819806027789554e-01
5.688235414912623175e-03,4.456999999999999851e-01,8.530711643863665428e-01
5.708770560814834839e-03,4.456999999999999851e-01,8.530704594105650296e-01
5.708770560814834839e-03,4.458199999999999941e-01,8.530615566333450417e-01
5.729305706717046504e-03,4.458199999999999941e-01,8.530605320309421202e-01
5.729305706717046504e-03,4.462200000000000055e-01,8.530271338265904557e-01
5.749840852619258168e-03,4.462200000000000055e-01,8.530232785520498462e-01
5.749840852619258168e-03,4.463799999999999990e-01,8.530114739809874225e-01
5.770375998521469832e-03,4.463799999999999990e-01,8.530103053144021397e-01
5.770375998521469832e-03,4.468400000000000150e-01,8.529696053245346965e-01
5.790911144423681496e-03,4.468400000000000150e-01,8.529684735709796017e-01
5.790911144423681496e-03,4.484799999999999898e-01,8.528235354237301280e-01
5.811446290325893160e-03,4.484799999999999898e-01,8.528215470823828914e-01
5.811446290325893160e-03,4.485999999999999988e-01,8.528141726995464023e-01
5.831981436228104825e-03,4.485999999999999988e-01,8.528132260733669590e-01
5.831981436228104825e-03,4.487800000000000122e-01,8.527962868205203328e-01
5.852516582130315621e-03,4.487800000000000122e-01,8.527903711786818386e-01
5.852516582130315621e-03,4.491600000000000037e-01,8.527446466533178393e-01
5.873051728032527286e-03,4.491600000000000037e-01,8.527439810152378508e-01
5.873051728032527286e-03,4.496999999999999886e-01,8.527057472605769073e-01
5.893586873934738950e-03,4.496999999999999886e-01,8.527056363899175873e-01
5.893586873934738950e-03,4.506000000000000005e-01,8.526522772892290991e-01
5.914122019836950614e-03,4.506000000000000005e-01,8.526510002379255049e-01
5.914122019836950614e-03,4.509199999999999875e-01,8.526294054268537259e-01
5.934657165739162278e-03,4.509199999999999875e-01,8.526240838921267384e-01
5.934657165739162278e-03,4.515000000000000124e-01,8.525765951343331484e-01
5.955192311641373942e-03,4.515000000000000124e-01,8.525757205627230162e-01
5.955192311641373942e-03,4.520000000000000129e-01,8.525373692559812255e-01
5.975727457543585606e-03,4.520000000000000129e-01,8.525360369106798064e-01
5.975727457543585606e-03,4.526800000000000268e-01,8.524995251824752929e-01
5.996262603445797271e-03,4.526800000000000268e-01,8.524976235189705154e-01
5.996262603445797271e-03,4.534000000000000252e-01,8.524336519390618427e-01
6.016797749348008935e-03,4.534000000000000252e-01,8.524326131181159116e-01
6.016797749348008935e-03,4.535600000000000187e-01,8.524217253626172885e-01
6.037332895250220599e-03,4.535600000000000187e-01,8.524192726232699968e-01
6.037332895250220599e-03,4.536999999999999922e-01,8.524033410261022681e-01
6.057868041152432263e-03,4.536999999999999922e-01,8.524027411470397331e-01
6.057868041152432263e-03,4.537599999999999967e-01,8.523956552334408521e-01
6.078403187054643927e-03,4.537599999999999967e-01,8.523950901896317767e-01
6.078403187054643927e-03,4.540199999999999791e-01,8.523733142678646679e-01
6.098938332956855592e-03,4.540199999999999791e-01,8.523667566811452545e-01
6.098938332956855592e-03,4.541799999999999726e-01,8.523539936813288032e-01
6.140008624761278920e-03,4.541799999999999726e-01,8.523510853542465293e-01
6.140008624761278920e-03,4.544000000000000261e-01,8.523388699434710780e-01
6.160543770663490584e-03,4.544000000000000261e-01,8.523342464672361007e-01
6.160543770663490584e-03,4.551600000000000090e-01,8.522827321152757207e-01
6.201614062467913913e-03,4.551600000000000090e-01,8.522820566966257116e-01
6.201614062467913913e-03,4.556000000000000050e-01,8.522497840823650694e-01
6.222149208370125577e-03,4.556000000000000050e-01,8.522495377563191754e-01
6.222149208370125577e-03,4.560199999999999809e-01,8.522181753136074400e-01
6.242684354272337241e-03,4.560199999999999809e-01,8.522171391388908557e-01
6.242684354272337241e-03,4.565400000000000014e-01,8.521730420383761828e-01
6.263219500174548905e-03,4.565400000000000014e-01,8.521718066971414318e-01
6.263219500174548905e-03,4.569199999999999928e-01,8.521288606566717050e-01
6.283754646076760569e-03,4.569199999999999928e-01,8.521283281458195136e-01
6.283754646076760569e-03,4.577200000000000157e-01,8.520571235366199980e-01
6.304289791978972234e-03,4.577200000000000157e-01,8.520556146589198798e-01
6.304289791978972234e-03,4.581000000000000072e-01,8.520363313969209207e-01
6.324824937881183898e-03,4.581000000000000072e-01,8.520355511386378256e-01
6.324824937881183898e-03,4.583999999999999742e-01,8.520146784030995235e-01
6.345360083783395562e-03,4.583999999999999742e-01,8.520142201332779885e-01
6.345360083783395562e-03,4.584599999999999786e-01,8.520083390346592234e-01
6.365895229685607226e-03,4.584599999999999786e-01,8.520081991593426718e-01
6.365895229685607226e-03,4.584799999999999986e-01,8.520059229269955070e-01
6.386430375587818890e-03,4.584799999999999986e-01,8.520053076848964624e-01
6.386430375587818890e-03,4.585600000000000231e-01,8.520012050717635788e-01
6.406965521490030555e-03,4.585600000000000231e-01,8.519998785348914527e-01
6.406965521490030555e-03,4.593599999999999905e-01,8.519469459074986428e-01
6.427500667392242219e-03,4.593599999999999905e-01,8.519463954818162765e-01
6.427500667392242219e-03,4.596199999999999730e-01,8.519305145591675732e-01
6.448035813294453883e-03,4.596199999999999730e-01,8.519239272924884476e-01
6.448035813294453883e-03,4.603400000000000269e-01,8.518424789836335220e-01
6.468570959196664680e-03,4.603400000000000269e-01,8.518351252012220653e-01
6.468570959196664680e-03,4.607399999999999829e-01,8.517885620177526595e-01
6.489106105098876344e-03,4.607399999999999829e-01,8.517872042499403662e-01
6.489106105098876344e-03,4.608400000000000274e-01,8.517673678107455792e-01
6.509641251001088008e-03,4.608400000000000274e-01,8.517648687207152181e-01
6.509641251001088008e-03,4.613599999999999923e-01,8.517242448587194481e-01
6.550711542805511337e-03,4.613599999999999923e-01,8.517232501070712836e-01
6.550711542805511337e-03,4.614599999999999813e-01,8.517087842529837971e-01
6.571246688707723001e-03,4.614599999999999813e-01,8.517071026177724935e-01
6.571246688707723001e-03,4.620000000000000218e-01,8.516561644988934754e-01
6.591781834609934665e-03,4.620000000000000218e-01,8.516559506606473651e-01
6.591781834609934665e-03,4.620400000000000063e-01,8.516518364134904040e-01
6.632852126414357993e-03,4.620400000000000063e-01,8.516505508996754514e-01
6.632852126414357993e-03,4.621000000000000107e-01,8.516411511515017407e-01
6.653387272316569657e-03,4.621000000000000107e-01,8.516398486339286089e-01
6.653387272316569657e-03,4.626799999999999802e-01,8.515770336602089818e-01
6.673922418218781322e-03,4.626799999999999802e-01,8.515747851563360005e-01
6.673922418218781322e-03,4.627200000000000202e-01,8.515738630397766684e-01
6.694457564120992986e-03,4.627200000000000202e-01,8.515735617232497168e-01
6.694457564120992986e-03,4.637399999999999856e-01,8.514981670483753318e-01
6.714992710023204650e-03,4.637399999999999856e-01,8.514974808400327388e-01
6.714992710023204650e-03,4.640000000000000235e-01,8.514863918581515589e-01
6.735527855925416314e-03,4.640000000000000235e-01,8.514861005529223981e-01
6.735527855925416314e-03,4.640599999999999725e-01,8.514782432145802105e-01
6.756063001827627978e-03,4.640599999999999725e-01,8.514778013004226098e-01
6.756063001827627978e-03,4.642600000000000060e-01,8.514593736341760088e-01
6.776598147729839643e-03,4.642600000000000060e-01,8.514583657465940592e-01
6.776598147729839643e-03,4.643200000000000105e-01,8.514536850813955171e-01
6.797133293632051307e-03,4.643200000000000105e-01,8.514536290376457650e-01
6.797133293632051307e-03,4.645799999999999930e-01,8.514242285640976071e-01
6.817668439534262971e-03,4.645799999999999930e-01,8.514236779434801727e-01
6.817668439534262971e-03,4.652000000000000024e-01,8.513756464094438536e-01
6.838203585436474635e-03,4.652000000000000024e-01,8.513736883618931994e-01
6.838203585436474635e-03,4.652200000000000224e-01,8.513720127784849545e-01
6.879273877240897964e-03,4.652200000000000224e-01,8.513707093838865925e-01
6.879273877240897964e-03,4.662000000000000033e-01,8.512961965795291519e-01
